Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S07965,0.2844622423176081,0,1,4,0.20208076021469404,-0.4458454996583311,-1.5072177474962316,-1.1595727515084786,-1.0107653831683368,2,74,2,3,0
S07966,-0.9081265526414457,0,0,2,-0.059127715290419845,0.44495469945921323,1.2037296507591744,-0.9502157231550984,-1.0107653831683368,2,62,2,2,1
S07967,1.2782862381168194,2,0,4,-0.6309624859908043,1.3357548985767576,1.6966291777147027,-0.3221446380949578,0.9477696789354908,0,66,2,5,0
S07968,-1.703185749280815,0,0,1,-0.7297981253711177,-1.3366456987758755,-1.6057976528873374,-0.4617159903305446,0.4869378996169431,1,44,3,4,1
S07969,-1.703185749280815,1,0,4,-1.506363863359294,-1.3366456987758755,1.2530196034547272,-1.0200013992728918,-1.529201134901703,2,58,1,5,1
S07970,0.7813742402172138,0,0,3,1.6704959738650638,0.44495469945921323,0.2672205495436704,-0.7408586948017182,-1.6444090797313398,0,48,0,5,0
S07971,-0.3118321551619188,0,0,1,-0.9133500270774139,-1.3366456987758755,-0.3735488354985165,-0.7408586948017182,0.42933392720212465,1,52,3,3,0
S07972,-1.0075089522213667,1,2,4,0.7386170882792522,0.44495469945921323,1.5487593196280443,-1.089787075390685,1.0629776237651276,2,79,2,2,0
S07973,-1.106891351801288,1,0,1,1.0916015146375142,1.3357548985767576,1.0558597926725157,-0.9502157231550984,0.14131406512803238,1,94,2,2,0
S07974,0.8807566397971349,0,2,3,-0.9345290926589096,1.3357548985767576,1.4501794142369384,-1.438715455979652,0.8901657065206723,1,91,2,5,0
S07975,-1.6038033497008937,0,2,1,-1.033364732039223,-1.3366456987758755,1.1051497453680685,-1.229358427626272,0.02610612029839546,2,33,1,4,0
S07976,-0.21244975558199766,0,2,1,-0.976887223821901,-0.4458454996583311,-0.028519166629646597,-1.0200013992728918,0.4869378996169431,2,50,0,1,1
S07977,-0.21244975558199766,1,1,0,-0.122664912034907,-1.3366456987758755,-1.4579277948006788,0.30592644696518273,-0.49232963143497066,1,76,1,4,1
S07978,0.08569744315776577,0,0,0,0.7527364653335827,-0.4458454996583311,0.7601200764991988,0.37571212308297613,-0.08910182453124146,2,57,2,5,0
S07979,-0.6099793539016822,0,2,2,0.4138714160296512,-0.4458454996583311,0.7601200764991988,0.09656941861180256,1.5814133754984938,2,36,1,5,0
S07980,-1.6038033497008937,1,2,0,-0.6874399942081262,-1.3366456987758755,-0.2749689301074108,1.4922829409676703,1.5814133754984938,2,93,2,2,0
S07981,1.3776686376967406,0,1,3,-0.4262315187030123,0.44495469945921323,0.46438036032588176,-1.229358427626272,-1.5868051073165215,2,30,0,2,1
S07982,1.0795214389569772,1,2,2,1.5928394000662462,1.3357548985767576,1.1544396980636216,-0.880430047037305,1.6966213203281308,0,48,2,4,0
S07983,-0.9081265526414457,1,2,3,-1.7040351421199207,1.3357548985767576,-1.1621880786273617,-0.3221446380949578,1.4086014582540385,2,88,3,2,0
S07984,-0.7093617534816034,1,2,3,-0.7439175024254481,-0.4458454996583311,0.3165105022392233,-1.6480724843330323,0.14131406512803238,2,67,2,3,0
S07985,-0.7093617534816034,1,1,3,-0.7650965680069438,0.44495469945921323,0.3658004549347761,-1.3689297798618587,-1.0107653831683368,0,40,3,1,0
S07986,-1.6038033497008937,0,2,0,-0.6450818630451347,0.44495469945921323,-1.6550876055828903,-1.7178581604508256,-0.5499336038497892,2,75,1,2,1
S07987,-1.0075089522213667,0,2,0,0.9292286785127137,0.44495469945921323,-1.704377558278443,-1.438715455979652,-1.2411812728276106,1,34,1,1,0
S07988,1.2782862381168194,1,0,1,-1.4145879125061458,-1.3366456987758755,0.21793059684811758,0.7944261797897365,0.6597498168613986,2,44,1,3,1
S07989,-1.703185749280815,1,2,1,1.1974968425449928,0.44495469945921323,-1.1621880786273617,0.23614077084738935,0.8901657065206723,2,66,0,1,1
S07990,1.0795214389569772,0,1,1,1.6351975312292377,-0.4458454996583311,-1.0143182205407033,-0.9502157231550984,-0.14670579694605992,1,85,2,1,0
S07991,0.2844622423176081,0,2,3,0.04676761261705875,1.3357548985767576,-0.22567897741185794,-1.5782868082152388,-1.2411812728276106,2,46,1,5,1
S07992,1.2782862381168194,0,2,3,-0.08030678087191556,0.44495469945921323,0.710830123803646,-1.5085011320974455,0.14131406512803238,0,83,0,2,0
S07993,-0.6099793539016822,0,2,1,1.5928394000662462,-0.4458454996583311,-0.7678684570629392,0.44549779920076954,1.1205815961799461,2,38,3,4,0
S07994,-1.6038033497008937,1,1,4,1.4516456295229414,-0.4458454996583311,0.6615401711080932,-0.6012873425661314,0.8901657065206723,0,83,3,5,0
S07995,0.4832270414774503,1,0,1,1.1057208916918446,-0.4458454996583311,-0.07780911932519943,-0.4617159903305446,-1.7020130521461583,2,73,0,2,0
S07996,-0.41121455474183993,1,2,0,-0.045008338236089365,-1.3366456987758755,1.5487593196280443,0.9339975320253233,-1.298785245242429,0,82,2,1,0
S07997,-0.41121455474183993,1,2,3,0.8021542850237394,-1.3366456987758755,1.30230955615028,-1.5782868082152388,-1.6444090797313398,2,73,0,3,1
S07998,0.7813742402172138,1,2,4,-1.4145879125061458,-0.4458454996583311,-1.3100579367140204,-1.2991441037440654,0.14131406512803238,0,68,2,1,0
S07999,-0.41121455474183993,1,1,1,0.7527364653335827,-1.3366456987758755,-0.3242588828029636,-0.2523589619771644,-0.6075375762646076,1,56,1,2,0
S08000,-0.21244975558199766,1,0,4,-1.5981398142124421,0.44495469945921323,-0.47212874088962214,1.7016399693210507,-0.9531614107535183,0,94,3,3,0
S08001,-0.6099793539016822,0,2,3,1.3104518589796366,-0.4458454996583311,0.3658004549347761,-1.2991441037440654,0.8325617341058539,2,74,2,4,0
S08002,-1.0075089522213667,0,0,2,0.9786464982028704,1.3357548985767576,1.5487593196280443,0.5152834753185629,-0.7227455210942445,0,64,3,2,1
S08003,-0.6099793539016822,1,2,0,-0.34151525637702945,-0.4458454996583311,-0.1763890247163051,-0.04300193362378423,1.6390173479133123,0,34,2,5,0
S08004,-1.2062737513812092,2,2,2,1.0986612031646794,-1.3366456987758755,-0.6692885516718334,-1.2991441037440654,0.14131406512803238,0,30,2,2,1
S08005,0.980139039377056,1,2,1,-0.03794864970892412,-1.3366456987758755,1.4994693669324912,-0.2523589619771644,-0.8379534659238814,2,48,2,1,0
S08006,-1.5044209501209724,1,2,3,1.6987347279737248,-0.4458454996583311,-1.5565077001917844,-1.5085011320974455,1.1781855685947646,1,92,2,3,0
S08007,-1.4050385505410514,0,2,0,1.4940037606859329,1.3357548985767576,-0.3735488354985165,0.9339975320253233,-1.7020130521461583,0,69,2,4,1
S08008,0.2844622423176081,2,0,2,-0.5321268466104909,1.3357548985767576,-1.0636081732362561,0.7944261797897365,-1.1259733279979738,0,30,2,3,1
S08009,-1.106891351801288,0,2,0,0.4279907930839817,-1.3366456987758755,1.4994693669324912,-0.18257328585937102,0.14131406512803238,2,93,1,5,0
S08010,1.4770510372766619,1,0,3,0.5409458095186255,1.3357548985767576,-0.3735488354985165,-1.5782868082152388,-0.37712168660533374,2,46,2,1,0
S08011,-0.21244975558199766,1,1,2,0.40681172750248595,0.44495469945921323,1.1051497453680685,-1.3689297798618587,-0.6651415486794261,2,50,1,5,0
S08012,-0.5105969543217611,0,2,1,-0.7862756335884395,0.44495469945921323,-1.5565077001917844,0.09656941861180256,-1.413993190072066,2,81,0,5,0
S08013,0.980139039377056,0,1,0,-0.8921709614959181,0.44495469945921323,0.5136703130214346,-1.5782868082152388,-0.4347256590201522,1,70,1,3,0
S08014,1.5764334368565829,0,1,2,-0.39799276459435134,-1.3366456987758755,0.16864064415256474,-1.1595727515084786,1.2357895410095832,2,82,2,3,0
S08015,-1.0075089522213667,0,0,0,0.4774086127741384,-1.3366456987758755,1.6473392250191499,-0.18257328585937102,1.2933935134244015,1,66,0,4,0
S08016,0.6819918406372927,0,0,4,0.7809752194422437,0.44495469945921323,-0.3242588828029636,1.213140236496497,1.0053736513503093,0,36,0,2,0
S08017,0.980139039377056,0,1,1,0.8445124161867308,1.3357548985767576,-1.5072177474962316,-1.0200013992728918,-0.08910182453124146,1,87,0,2,1
S08018,1.5764334368565829,0,0,1,1.6069587771205767,-0.4458454996583311,0.2672205495436704,-1.1595727515084786,1.5238094030836753,1,68,3,2,0
S08019,-1.5044209501209724,1,2,4,1.6563765968107333,0.44495469945921323,0.6122502184125402,-1.3689297798618587,0.19891803754285084,2,95,3,2,1
S08020,-0.41121455474183993,1,2,4,0.9786464982028704,-1.3366456987758755,1.2530196034547272,-1.5782868082152388,-1.6444090797313398,0,85,3,3,0
S08021,-0.11306735600207653,0,2,1,-0.15090366614356795,-1.3366456987758755,0.6615401711080932,-0.9502157231550984,1.4086014582540385,2,94,3,4,0
S08022,1.5764334368565829,0,2,1,0.39975203897532074,-0.4458454996583311,-0.6692885516718334,-1.0200013992728918,0.60214584444658,0,51,1,4,1
S08023,-1.0075089522213667,1,2,3,0.18796138316036354,-1.3366456987758755,-0.7185785043673864,-0.4617159903305446,-1.7020130521461583,0,71,2,4,0
S08024,0.980139039377056,1,0,1,1.4304665639414458,0.44495469945921323,-1.704377558278443,-0.4617159903305446,0.6597498168613986,1,44,1,5,0
S08025,0.8807566397971349,0,0,4,-0.016769584127428405,0.44495469945921323,-0.07780911932519943,-1.3689297798618587,0.14131406512803238,2,50,1,3,0
S08026,-0.7093617534816034,0,1,1,1.5434215803760896,0.44495469945921323,-0.3735488354985165,-1.5782868082152388,0.8901657065206723,0,30,3,3,0
S08027,1.2782862381168194,0,0,1,0.6186023833174432,1.3357548985767576,0.710830123803646,-1.438715455979652,-1.183577300412792,2,63,1,2,0
S08028,1.3776686376967406,1,1,3,-1.4781251092506331,-0.4458454996583311,-0.7185785043673864,-1.5782868082152388,-1.5868051073165215,0,30,1,2,0
S08029,-0.8087441530615246,0,0,1,1.55754095743042,-1.3366456987758755,0.3165105022392233,-0.11278760974157763,-0.37712168660533374,0,56,3,1,1
S08030,-0.21244975558199766,1,0,0,0.03264823556272827,-1.3366456987758755,0.3658004549347761,0.30592644696518273,-1.6444090797313398,2,54,2,2,1
S08031,-0.11306735600207653,0,0,1,-1.5981398142124421,1.3357548985767576,-0.5707086462807278,-1.7178581604508256,-1.4715971624868844,2,89,0,3,0
S08032,-1.6038033497008937,1,0,2,-1.1039616173108753,0.44495469945921323,-0.6692885516718334,-0.880430047037305,-1.2411812728276106,2,98,0,4,0
S08033,-1.5044209501209724,1,0,3,0.5903636292087822,-1.3366456987758755,0.46438036032588176,-0.4617159903305446,-1.183577300412792,0,76,3,1,1
S08034,1.2782862381168194,0,2,1,-1.1886778796368582,0.44495469945921323,-1.0143182205407033,-1.5085011320974455,-0.8955574383386998,0,57,0,1,0
S08035,-0.21244975558199766,2,1,3,-0.30621681374120324,0.44495469945921323,0.16864064415256474,-1.1595727515084786,1.2933935134244015,1,57,2,5,0
S08036,-1.4050385505410514,1,2,0,-1.3651700928159891,-1.3366456987758755,-1.2114780313229148,1.213140236496497,1.466205430668857,0,87,0,4,0
S08037,-0.9081265526414457,1,2,2,0.8303930391324004,1.3357548985767576,1.3515995088458328,0.7246405036719431,1.466205430668857,0,43,0,1,0
S08038,1.4770510372766619,1,2,1,-0.3344555678498642,1.3357548985767576,-1.2607679840184676,1.0735688842609101,0.8901657065206723,0,75,0,4,0
S08039,0.08569744315776577,1,2,4,-0.39799276459435134,-1.3366456987758755,-1.3100579367140204,0.9339975320253233,1.2933935134244015,1,74,3,1,0
S08040,0.4832270414774503,0,2,0,1.6563765968107333,-0.4458454996583311,-1.3593478894095732,-1.089787075390685,1.1205815961799461,2,77,0,1,0
S08041,-0.9081265526414457,1,1,4,-1.0192453549848923,1.3357548985767576,-0.9650282678451505,-1.438715455979652,0.60214584444658,2,91,2,1,0
S08042,0.5826094410573714,0,1,1,-1.4357669780876416,1.3357548985767576,1.6966291777147027,-0.4617159903305446,-0.49232963143497066,1,48,3,2,0
S08043,-0.11306735600207653,1,2,4,-1.2804538304900064,0.44495469945921323,1.4008894615413856,1.213140236496497,-0.4347256590201522,2,75,3,2,0
S08044,1.2782862381168194,0,0,3,-0.17208273172506366,0.44495469945921323,0.07006073876145907,-1.0200013992728918,-0.2619137417756968,0,40,3,3,0
S08045,1.4770510372766619,0,2,0,1.6916750394465596,1.3357548985767576,1.3515995088458328,-0.9502157231550984,1.35099748583922,0,85,1,5,1
S08046,0.08569744315776577,1,2,2,-1.2875135190171716,-1.3366456987758755,-0.22567897741185794,-0.7408586948017182,-1.529201134901703,2,44,2,2,0
S08047,1.6758158364365041,1,1,0,0.25855826843201596,0.44495469945921323,-1.4579277948006788,-1.5085011320974455,-1.298785245242429,1,66,3,3,0
S08048,-1.6038033497008937,0,2,2,0.8303930391324004,-0.4458454996583311,-0.9650282678451505,0.44549779920076954,1.1781855685947646,2,50,1,4,0
S08049,-0.7093617534816034,1,2,0,1.1621983999091665,1.3357548985767576,-1.408637842105126,-0.18257328585937102,-0.6075375762646076,2,93,0,2,1
S08050,-0.41121455474183993,0,2,1,1.6493169082835681,-0.4458454996583311,-0.6692885516718334,-0.2523589619771644,1.4086014582540385,1,43,1,3,0
S08051,-0.013684956422155378,1,2,2,1.3598696786697932,-0.4458454996583311,-0.9157383151495977,0.37571212308297613,-1.4715971624868844,2,75,3,1,1
S08052,0.2844622423176081,1,2,4,-0.8427531418057614,-1.3366456987758755,1.3515995088458328,-0.11278760974157763,0.2565220099576693,2,31,1,2,0
S08053,-1.4050385505410514,1,2,4,1.0916015146375142,0.44495469945921323,0.6122502184125402,-0.7408586948017182,1.5238094030836753,2,45,3,1,0
S08054,0.4832270414774503,1,2,2,0.08206605525288495,0.44495469945921323,-0.07780911932519943,-1.5782868082152388,-1.529201134901703,2,46,0,2,0
S08055,0.3838446418975292,0,0,4,-0.059127715290419845,-1.3366456987758755,0.21793059684811758,-1.7178581604508256,0.60214584444658,1,62,1,5,1
S08056,-1.703185749280815,0,2,3,0.9362883670398789,-0.4458454996583311,0.7601200764991988,-0.4617159903305446,-1.5868051073165215,0,46,1,4,0
S08057,1.5764334368565829,1,2,3,-1.153379437001032,-1.3366456987758755,1.1051497453680685,1.6318542932032571,-1.529201134901703,2,42,2,5,1
S08058,0.08569744315776577,2,1,1,-1.09690192878371,0.44495469945921323,-1.408637842105126,1.1433545603787034,1.5814133754984938,1,65,1,4,0
S08059,-1.0075089522213667,0,1,0,-1.238095699327015,1.3357548985767576,-0.22567897741185794,1.5620686170854639,1.6966213203281308,2,59,0,5,0
S08060,0.4832270414774503,1,0,4,-0.20738117436088987,-1.3366456987758755,-1.0143182205407033,-0.3919303142127512,-0.8955574383386998,2,54,1,5,0
S08061,0.5826094410573714,0,1,4,-1.569901060103781,-0.4458454996583311,-0.817158409758492,1.3527115887320835,1.4086014582540385,2,61,0,1,0
S08062,-1.3056561509611302,0,2,1,1.2822131048709757,-1.3366456987758755,-0.8664483624540448,0.7246405036719431,-1.3563892176572476,1,54,3,2,0
S08063,0.3838446418975292,0,1,1,-1.1745585025825278,0.44495469945921323,-0.8664483624540448,-1.229358427626272,-1.3563892176572476,2,42,1,2,0
S08064,1.3776686376967406,0,0,1,-1.1392600599467015,1.3357548985767576,-0.6692885516718334,0.5152834753185629,-0.08910182453124146,2,32,0,2,0
S08065,-1.703185749280815,0,2,0,-0.2779780596325423,-1.3366456987758755,0.9079899345858573,-0.2523589619771644,-0.6075375762646076,0,54,1,5,0
S08066,-0.5105969543217611,1,2,3,0.23737920285052022,1.3357548985767576,-1.5072177474962316,-0.6012873425661314,-0.8379534659238814,0,63,2,1,1
S08067,1.5764334368565829,1,2,1,-0.5180074695561604,0.44495469945921323,1.006569839976963,0.6548548275541497,-0.08910182453124146,0,69,2,3,0
S08068,-0.9081265526414457,0,0,1,1.6916750394465596,1.3357548985767576,-0.12709907202075227,1.3527115887320835,0.2565220099576693,1,70,0,3,0
S08069,0.7813742402172138,0,2,3,-0.5250671580833257,-1.3366456987758755,1.3515995088458328,-1.229358427626272,0.60214584444658,1,76,3,1,0
S08070,1.1789038385368984,0,0,1,-1.534602617467955,-1.3366456987758755,-1.408637842105126,-1.089787075390685,-1.3563892176572476,2,75,1,1,0
S08071,-1.3056561509611302,0,2,2,1.4163471868871151,-0.4458454996583311,-1.1621880786273617,-0.04300193362378423,0.717353789276217,2,72,0,2,1
S08072,-1.5044209501209724,1,0,1,-0.38387338754002087,1.3357548985767576,1.6966291777147027,-0.9502157231550984,0.6597498168613986,0,77,3,1,0
S08073,-1.3056561509611302,0,1,4,0.908049612931218,-1.3366456987758755,-1.704377558278443,0.7944261797897365,-0.49232963143497066,2,80,1,5,0
S08074,-0.6099793539016822,0,2,2,0.39975203897532074,0.44495469945921323,-1.408637842105126,-0.880430047037305,-1.0107653831683368,0,57,1,1,0
S08075,1.1789038385368984,0,1,0,-0.48976871544749945,-0.4458454996583311,1.30230955615028,-0.8106443709195116,1.1205815961799461,0,77,1,5,0
S08076,-0.41121455474183993,0,0,2,-1.0827825517293796,-1.3366456987758755,-0.07780911932519943,1.0037832081431166,-0.8379534659238814,1,49,1,3,0
S08077,-1.3056561509611302,1,2,4,0.26561795695918117,-1.3366456987758755,-0.028519166629646597,-1.7178581604508256,-1.298785245242429,0,39,1,3,1
S08078,-0.21244975558199766,0,2,0,-0.8992306500230833,-0.4458454996583311,1.1051497453680685,1.3527115887320835,1.5814133754984938,2,89,2,3,1
S08079,0.6819918406372927,0,2,0,-0.9557081582404052,-0.4458454996583311,0.21793059684811758,0.5152834753185629,1.0629776237651276,0,42,0,2,0
S08080,0.7813742402172138,0,2,3,0.6821395800619303,0.44495469945921323,0.41509040763032895,-0.531501666448338,0.4869378996169431,2,58,0,3,0
S08081,-1.0075089522213667,1,1,4,-0.016769584127428405,0.44495469945921323,0.6122502184125402,-0.9502157231550984,-0.37712168660533374,0,60,2,4,0
S08082,0.7813742402172138,1,0,1,1.1198402687461753,0.44495469945921323,-0.8664483624540448,0.23614077084738935,-0.031497852116422996,2,63,0,5,0
S08083,1.4770510372766619,1,0,0,1.317511547506802,0.44495469945921323,-0.7678684570629392,-0.531501666448338,1.0053736513503093,0,85,1,1,0
S08084,0.6819918406372927,0,1,4,-0.5391865351376561,1.3357548985767576,0.3658004549347761,1.1433545603787034,-1.298785245242429,1,47,0,2,1
S08085,1.2782862381168194,1,2,3,1.2257355966536538,0.44495469945921323,-0.6692885516718334,-1.1595727515084786,-0.20430976936087838,0,85,3,1,0
S08086,1.4770510372766619,0,1,3,1.4234068754142806,0.44495469945921323,1.6966291777147027,-0.04300193362378423,0.8901657065206723,2,82,3,4,1
S08087,1.6758158364365041,0,1,4,0.44211017013831216,-0.4458454996583311,-1.3593478894095732,-1.089787075390685,1.2933935134244015,0,85,1,2,0
S08088,-0.21244975558199766,1,2,1,0.6115426947902779,0.44495469945921323,0.3658004549347761,-0.6710730186839248,-1.183577300412792,2,35,3,3,0
S08089,1.6758158364365041,0,0,2,-1.1745585025825278,0.44495469945921323,-1.5565077001917844,1.6318542932032571,-1.0107653831683368,0,62,0,3,0
S08090,-0.013684956422155378,0,2,4,-0.9980662894033967,-1.3366456987758755,-1.2607679840184676,1.6318542932032571,-0.031497852116422996,0,96,3,3,1
S08091,-0.5105969543217611,1,1,3,-1.1392600599467015,1.3357548985767576,0.5629602657169874,1.0037832081431166,0.717353789276217,0,30,2,4,0
S08092,-1.3056561509611302,0,2,3,-0.8356934532785962,-0.4458454996583311,0.07006073876145907,-0.18257328585937102,-0.7227455210942445,1,85,0,1,0
S08093,-1.0075089522213667,1,2,0,-0.30621681374120324,-0.4458454996583311,0.6615401711080932,-0.531501666448338,-0.8955574383386998,1,81,3,1,0
S08094,-1.4050385505410514,1,2,2,-1.449886355141972,-1.3366456987758755,0.3165105022392233,1.0735688842609101,0.19891803754285084,2,82,2,2,0
S08095,1.2782862381168194,1,2,2,-0.24973930552388132,-1.3366456987758755,0.2672205495436704,0.02678374249400916,-0.3195177141905153,2,87,1,3,1
S08096,0.7813742402172138,0,0,3,-1.2522150763813453,-0.4458454996583311,-0.1763890247163051,0.8642118559075299,-0.7227455210942445,0,62,2,3,0
S08097,1.6758158364365041,0,2,3,0.43505048161114696,0.44495469945921323,1.006569839976963,1.3527115887320835,0.2565220099576693,2,31,1,2,0
S08098,0.1850798427376869,0,2,1,0.27973733401351164,0.44495469945921323,-0.9157383151495977,1.0735688842609101,-1.6444090797313398,2,43,1,4,1
S08099,1.2782862381168194,0,1,2,-0.030888961181758882,0.44495469945921323,-1.6057976528873374,0.02678374249400916,0.08371009271321392,2,53,1,5,0
S08100,1.0795214389569772,1,1,3,-0.18620210877939417,0.44495469945921323,-1.5565077001917844,0.7246405036719431,0.31412598237248773,1,55,0,3,1
S08101,-0.3118321551619188,0,2,4,0.7456767768064175,0.44495469945921323,-1.3593478894095732,1.422497264849877,0.4869378996169431,0,42,2,5,0
S08102,0.4832270414774503,0,0,1,0.7668558423879132,0.44495469945921323,-0.47212874088962214,-0.8106443709195116,-0.5499336038497892,2,62,1,5,1
S08103,-0.21244975558199766,1,2,3,-0.6309624859908043,1.3357548985767576,0.5136703130214346,-1.438715455979652,1.1205815961799461,0,93,1,3,0
S08104,1.2782862381168194,0,2,2,-1.4851847977777983,-0.4458454996583311,-0.2749689301074108,-0.8106443709195116,-1.0107653831683368,0,65,0,4,0
S08105,1.1789038385368984,0,0,0,1.0139449408386967,-1.3366456987758755,-0.6692885516718334,-1.229358427626272,1.466205430668857,2,40,3,5,0
S08106,-0.7093617534816034,0,2,4,1.5998990885934115,-1.3366456987758755,0.6615401711080932,0.9339975320253233,1.0053736513503093,1,40,2,3,0
S08107,0.4832270414774503,0,0,0,1.0633627605288534,0.44495469945921323,1.2530196034547272,0.44549779920076954,0.8325617341058539,1,62,3,5,1
S08108,-1.106891351801288,1,2,1,-0.4191718301758471,-0.4458454996583311,0.6122502184125402,0.37571212308297613,-0.49232963143497066,2,68,3,3,0
S08109,1.0795214389569772,1,2,2,-0.9415887811860748,0.44495469945921323,-1.3100579367140204,1.4922829409676703,-1.3563892176572476,0,93,3,4,0
S08110,1.0795214389569772,0,2,4,0.23031951432335498,1.3357548985767576,-0.7185785043673864,-1.7178581604508256,0.14131406512803238,2,35,2,3,0
S08111,0.980139039377056,0,1,4,-0.23561992846955082,-1.3366456987758755,-0.6199985989762806,-1.229358427626272,-0.8379534659238814,2,58,1,2,0
S08112,0.8807566397971349,0,2,4,-1.2663344534356757,1.3357548985767576,-0.6692885516718334,1.1433545603787034,1.5814133754984938,1,60,1,4,0
S08113,-1.0075089522213667,0,2,2,0.14560325199737212,-0.4458454996583311,0.020770786065906238,0.9339975320253233,-0.5499336038497892,0,90,0,3,0
S08114,-1.703185749280815,0,1,1,0.8374527276595656,1.3357548985767576,-1.0636081732362561,-1.2991441037440654,-1.5868051073165215,2,61,0,5,0
S08115,-0.6099793539016822,0,2,1,1.2610340392894799,0.44495469945921323,-1.3593478894095732,-0.6012873425661314,0.6597498168613986,2,50,3,5,0
S08116,0.7813742402172138,0,2,0,-1.0121856664577271,1.3357548985767576,1.006569839976963,-1.0200013992728918,-1.183577300412792,0,69,0,2,0
S08117,1.6758158364365041,0,2,0,1.232795285180819,1.3357548985767576,-1.112898125931809,-0.6012873425661314,-1.183577300412792,2,73,0,3,0
S08118,1.6758158364365041,0,0,0,0.7739155309150785,-1.3366456987758755,1.1544396980636216,0.37571212308297613,0.2565220099576693,2,99,3,4,0
S08119,0.3838446418975292,1,2,0,0.4138714160296512,1.3357548985767576,-1.3100579367140204,-0.6012873425661314,-0.4347256590201522,0,81,2,5,0
S08120,-0.013684956422155378,0,2,1,0.06794667819855447,1.3357548985767576,-1.408637842105126,0.6548548275541497,-0.8955574383386998,2,48,3,5,1
S08121,0.980139039377056,1,1,3,1.3316309245611324,-1.3366456987758755,0.46438036032588176,0.9339975320253233,1.5814133754984938,2,72,2,1,0
S08122,0.5826094410573714,1,2,1,1.3104518589796366,-0.4458454996583311,1.1544396980636216,-0.11278760974157763,0.02610612029839546,0,85,1,5,0
S08123,-1.5044209501209724,2,1,3,1.0492433834745227,1.3357548985767576,0.020770786065906238,-0.18257328585937102,0.08371009271321392,2,37,1,4,0
S08124,0.6819918406372927,0,2,2,-1.0474841090935534,1.3357548985767576,0.6615401711080932,0.5152834753185629,0.08371009271321392,0,99,1,2,1
S08125,-0.11306735600207653,1,2,4,-0.4615299613388385,-0.4458454996583311,-1.1621880786273617,1.0037832081431166,-1.0683693555831553,2,45,1,4,0
S08126,-0.8087441530615246,1,2,3,-0.5250671580833257,1.3357548985767576,0.46438036032588176,0.8642118559075299,1.2357895410095832,2,38,3,2,1
S08127,-0.7093617534816034,0,1,3,-0.9910066008762315,0.44495469945921323,-1.0636081732362561,-0.531501666448338,1.466205430668857,0,33,1,3,0
S08128,0.2844622423176081,0,1,2,0.8092139735509046,-0.4458454996583311,-1.704377558278443,1.422497264849877,-1.183577300412792,2,70,3,1,0
S08129,-1.4050385505410514,1,1,3,-0.856872518860092,-0.4458454996583311,0.5629602657169874,0.44549779920076954,-0.49232963143497066,2,38,3,1,0
S08130,0.980139039377056,1,2,0,0.2514985799048507,1.3357548985767576,0.3658004549347761,-0.3221446380949578,-0.6651415486794261,2,92,0,4,1
S08131,-0.5105969543217611,1,1,3,0.7809752194422437,-0.4458454996583311,1.4008894615413856,-1.1595727515084786,-0.4347256590201522,2,54,0,4,0
S08132,-1.5044209501209724,0,0,1,-1.0263050435120578,1.3357548985767576,-0.1763890247163051,-1.089787075390685,0.5445418720317616,1,33,3,1,1
S08133,-1.0075089522213667,0,2,1,1.4234068754142806,1.3357548985767576,1.1051497453680685,1.2829259126142902,1.2933935134244015,2,48,2,4,1
S08134,1.6758158364365041,0,1,1,-0.475649338393169,0.44495469945921323,-1.112898125931809,0.5152834753185629,0.42933392720212465,1,45,3,3,0
S08135,-1.106891351801288,0,2,1,-0.7509771909526133,-0.4458454996583311,-0.817158409758492,-0.7408586948017182,-1.2411812728276106,1,52,1,1,0
S08136,1.2782862381168194,1,2,2,1.3598696786697932,-1.3366456987758755,-0.7185785043673864,-0.4617159903305446,-1.3563892176572476,2,72,0,4,0
S08137,-0.3118321551619188,0,2,1,0.23737920285052022,1.3357548985767576,-1.5565077001917844,0.30592644696518273,-0.5499336038497892,0,30,1,2,0
S08138,1.0795214389569772,2,2,1,-0.26385868257821177,-0.4458454996583311,-0.47212874088962214,-1.6480724843330323,-0.37712168660533374,0,90,3,1,0
S08139,-1.106891351801288,1,0,2,0.6468411374261042,0.44495469945921323,1.598049272323597,-0.531501666448338,-0.031497852116422996,0,87,1,5,0
S08140,0.1850798427376869,1,2,0,0.7950945964965741,1.3357548985767576,-1.112898125931809,1.7016399693210507,-0.37712168660533374,2,73,0,4,0
S08141,-1.106891351801288,0,0,2,1.3881084327784543,-0.4458454996583311,0.7601200764991988,-0.7408586948017182,0.42933392720212465,2,56,0,4,0
S08142,1.4770510372766619,0,2,1,0.3291551537036683,0.44495469945921323,1.2530196034547272,-0.3919303142127512,0.31412598237248773,0,90,1,3,0
S08143,-0.3118321551619188,1,0,1,0.9433480555670442,-0.4458454996583311,0.46438036032588176,0.8642118559075299,1.6966213203281308,2,35,1,3,1
S08144,0.4832270414774503,1,0,0,1.1763177769634972,0.44495469945921323,1.0558597926725157,1.3527115887320835,0.9477696789354908,0,31,2,1,0
S08145,0.8807566397971349,0,2,0,0.5691845636272865,1.3357548985767576,0.16864064415256474,0.7246405036719431,-0.8955574383386998,0,32,0,4,1
